,size,total_sqft,bath,balcony,price,site_location,price_per_sq_ft
1820,3.0,1381.0,2.0,2.0,52.48,Bund Garden Road,3800.1448225923245
1821,2.0,1200.0,2.0,0.0,55.0,Bund Garden Road,4583.333333333333
1822,2.0,1035.0,2.0,1.0,41.43,Bund Garden Road,4002.8985507246375
1823,2.0,1150.0,2.0,1.0,38.0,Bund Garden Road,3304.3478260869565
1824,2.0,1840.0,1.0,0.0,95.0,Bund Garden Road,5163.04347826087
1825,3.0,1200.0,3.0,1.0,56.0,Bund Garden Road,4666.666666666667
1826,2.0,1144.0,2.0,2.0,67.0,Bund Garden Road,5856.643356643357
1827,3.0,1832.0,3.0,1.0,116.0,Bund Garden Road,6331.8777292576415
1828,2.0,1314.0,2.0,3.0,83.0,Bund Garden Road,6316.590563165905
1829,3.0,2990.0,3.0,2.0,170.0,Bund Garden Road,5685.61872909699
1830,2.0,1194.0,2.0,2.0,47.0,Bund Garden Road,3936.348408710218
1831,3.0,1740.0,2.0,1.0,137.0,Bund Garden Road,7873.563218390805
1832,3.0,1523.0,3.0,3.0,170.0,Bund Garden Road,11162.179908076165
1833,2.0,1175.0,2.0,1.0,29.38,Bund Garden Road,2500.425531914894
1834,3.0,1100.0,3.0,2.0,53.0,Bund Garden Road,4818.181818181818
1835,3.0,832.0,3.0,1.0,77.0,Bund Garden Road,9254.807692307691
1836,1.0,900.0,1.0,1.0,30.0,Bund Garden Road,3333.3333333333335
1837,3.0,1700.0,3.0,2.0,115.0,Bund Garden Road,6764.705882352941
1838,2.0,1386.0,2.0,1.0,85.0,Bund Garden Road,6132.7561327561325
1839,3.0,1625.0,3.0,0.0,80.0,Camp,4923.076923076923
1840,3.0,1600.0,3.0,3.0,79.0,Camp,4937.5
1841,2.0,1688.0,2.0,0.0,280.0,Camp,16587.677725118483
1842,2.0,1128.0,2.0,1.0,63.0,Camp,5585.106382978724
1843,3.0,1685.0,3.0,2.0,95.0,Camp,5637.982195845697
1844,4.0,1800.0,4.0,0.0,230.0,Camp,12777.777777777777
1845,2.0,1350.0,2.0,1.0,110.0,Camp,8148.148148148148
1846,3.0,2254.0,3.0,2.0,170.0,Camp,7542.147293700089
1847,3.0,1500.0,3.0,1.0,135.0,Camp,9000.0
1848,3.0,2273.0,4.0,2.0,192.0,Camp,8446.986361636604
1849,5.0,2400.0,4.0,0.0,97.0,Camp,4041.6666666666665
1850,2.0,982.0,2.0,2.0,25.53,Camp,2599.79633401222
1851,3.0,1615.0,3.0,2.0,60.0,Camp,3715.170278637771
1852,2.0,432.0,2.0,1.0,65.0,Camp,15046.296296296296
1853,2.0,1050.0,2.0,2.0,39.0,Camp,3714.285714285714
1854,3.0,1369.0,2.0,3.0,72.0,Camp,5259.313367421476
1855,3.0,1881.0,3.0,2.0,145.0,Camp,7708.665603402445
1856,3.0,1709.0,3.0,1.0,80.0,Camp,4681.100058513751
1857,3.0,1295.0,2.0,2.0,59.5,Camp,4594.594594594595
1858,1.0,690.0,1.0,1.0,39.8,Camp,5768.115942028985
1859,1.0,850.0,1.0,1.0,78.0,Camp,9176.470588235294
1860,2.0,960.0,2.0,2.0,50.0,Camp,5208.333333333333
1861,4.0,1152.0,4.0,1.0,230.0,Camp,19965.277777777777
1862,2.0,1175.0,2.0,2.0,47.0,Camp,4000.0
1863,2.0,1340.0,2.0,1.0,75.0,Camp,5597.014925373134
1864,1.0,445.0,1.0,0.0,28.0,Camp,6292.134831460674
1865,2.0,1115.0,2.0,2.0,78.0,Camp,6995.5156950672645
1866,2.0,1400.0,2.0,1.0,190.0,Camp,13571.42857142857
1867,3.0,1855.0,3.0,3.0,140.0,Camp,7547.169811320755
1868,1.0,840.0,1.0,0.0,75.0,Camp,8928.57142857143
1869,4.0,1470.0,4.0,2.0,34.5,Camp,2346.938775510204
1870,4.0,3024.0,5.0,1.0,248.0,Camp,8201.0582010582
1871,2.0,1303.0,2.0,1.0,90.0,Camp,6907.137375287797
1872,3.0,3095.0,3.0,3.0,375.0,Camp,12116.316639741519
1873,3.0,1600.0,3.0,3.0,72.0,Camp,4500.0
1874,3.0,1559.0,3.0,2.0,62.0,Camp,3976.9082745349583
1875,2.0,1400.0,2.0,1.0,70.0,Camp,5000.0
1876,2.0,1050.0,2.0,1.0,45.0,Camp,4285.714285714285
1877,3.0,1700.0,3.0,3.0,88.0,Camp,5176.470588235294
1878,3.0,1223.0,3.0,2.0,39.14,Camp,3200.3270645952575
1879,3.0,1580.0,3.0,3.0,53.56,Camp,3389.8734177215188
1880,3.0,1936.0,4.0,2.0,126.0,Camp,6508.264462809917
1881,2.0,1086.0,2.0,1.0,47.5,Camp,4373.848987108656
1882,4.0,2000.0,4.0,1.0,130.0,Camp,6500.0
1883,3.0,997.0,3.0,2.0,55.0,Camp,5516.5496489468405
1884,2.0,1656.0,2.0,1.0,120.0,Camp,7246.376811594203
1885,3.0,1419.0,3.0,3.0,75.0,Camp,5285.412262156448
1886,2.0,1300.0,2.0,1.0,91.65,Camp,7050.0
1887,3.0,2400.0,2.0,1.0,150.0,Camp,6250.0
1888,2.0,769.0,2.0,1.0,40.0,Camp,5201.560468140442
1889,2.0,1100.0,2.0,1.0,60.0,Camp,5454.545454545455
1890,2.0,1140.0,2.0,2.0,56.0,Camp,4912.2807017543855
1891,3.0,1350.0,2.0,2.0,53.0,Camp,3925.925925925926
1892,3.0,2350.0,3.0,2.0,174.0,Camp,7404.255319148936
1893,2.0,1140.0,2.0,1.0,56.0,Camp,4912.2807017543855
1894,3.0,1711.0,3.0,3.0,75.0,Camp,4383.4015195791935
1895,2.0,1052.0,2.0,2.0,50.0,Camp,4752.851711026616
1896,2.0,1040.0,2.0,1.0,46.79,Camp,4499.038461538462
1897,3.0,1500.0,3.0,1.0,73.0,Camp,4866.666666666667
1898,1.0,540.0,1.0,0.0,35.0,Camp,6481.481481481482
1899,3.0,1567.0,3.0,3.0,90.0,Camp,5743.458838544991
1900,3.0,1829.0,3.0,2.0,125.0,Camp,6834.3357025697105
1901,2.0,1206.0,2.0,3.0,53.0,Camp,4394.69320066335
1902,2.0,1100.0,2.0,1.0,46.75,Camp,4250.0
1903,2.0,984.0,2.0,2.0,125.0,Camp,12703.252032520326
1904,3.0,1200.0,3.0,1.0,56.53,Camp,4710.833333333333
1905,3.0,1345.0,3.0,2.0,60.0,Camp,4460.966542750929
1906,3.0,1434.0,3.0,3.0,84.0,Camp,5857.740585774059
1907,3.0,1660.0,3.0,2.0,85.0,Camp,5120.481927710844
1908,3.0,1569.0,3.0,2.0,150.0,Camp,9560.229445506691
1909,2.0,1145.0,2.0,2.0,56.0,Camp,4890.829694323144
1910,2.0,985.0,2.0,1.0,58.0,Camp,5888.324873096447
1911,3.0,1605.0,3.0,2.0,100.0,Camp,6230.529595015576
1912,3.0,1480.0,3.0,2.0,95.0,Camp,6418.918918918919
1913,2.0,883.0,2.0,1.0,45.0,Camp,5096.262740656852
1914,2.0,1240.0,2.0,1.0,44.3,Camp,3572.5806451612902
1915,2.0,800.0,2.0,1.0,33.0,Camp,4125.0
1916,2.0,915.0,2.0,1.0,38.0,Camp,4153.005464480874
1917,4.0,4800.0,5.0,2.0,550.0,Camp,11458.333333333334
1918,3.0,1800.0,3.0,3.0,120.0,Camp,6666.666666666667
1919,3.0,1380.0,2.0,2.0,55.0,Camp,3985.5072463768115
1920,2.0,1151.0,2.0,1.0,49.0,Camp,4257.167680278019
1921,2.0,1250.0,2.0,2.0,33.0,Camp,2640.0
1922,3.0,1630.0,3.0,2.0,131.0,Camp,8036.80981595092
1923,2.0,1061.0,2.0,1.0,54.92,Camp,5176.248821866164
1924,6.0,2700.0,7.0,3.0,110.0,Camp,4074.074074074074
1925,2.0,1107.0,2.0,1.0,45.0,Camp,4065.040650406504
1926,2.0,1194.0,2.0,2.0,46.0,Camp,3852.5963149078725
1927,3.0,2000.0,3.0,2.0,250.0,Camp,12500.0
1928,2.0,1934.0,2.0,0.0,90.0,Camp,4653.567735263702
1929,5.0,1320.0,5.0,2.0,199.0,Camp,15075.757575757576
1930,3.0,2082.0,3.0,2.0,104.0,Camp,4995.1969260326605
1931,1.0,600.0,1.0,1.0,35.0,Camp,5833.333333333333
1932,3.0,1425.0,2.0,1.0,70.0,Camp,4912.2807017543855
1933,3.0,1159.0,2.0,3.0,38.0,Camp,3278.688524590164
1934,2.0,950.0,2.0,0.0,32.0,Camp,3368.4210526315787
1935,2.0,1007.0,2.0,1.0,68.0,Camp,6752.730883813307
1936,2.0,1135.0,2.0,1.0,39.73,Camp,3500.440528634361
1937,3.0,2070.0,4.0,2.0,160.0,Camp,7729.468599033817
1938,3.0,1460.0,2.0,2.0,87.0,Camp,5958.904109589041
1939,3.0,2250.0,3.0,2.0,148.0,Camp,6577.777777777777
1940,2.0,1050.0,2.0,1.0,35.0,Camp,3333.3333333333335
1941,3.0,1100.0,2.0,3.0,85.0,Camp,7727.272727272727
1942,2.0,1100.0,2.0,1.0,54.0,Camp,4909.090909090909
1943,3.0,1270.0,2.0,2.0,50.79,Camp,3999.212598425197
1944,4.0,1600.0,5.0,0.0,130.0,Camp,8125.0
1945,2.0,1090.0,2.0,2.0,45.0,Camp,4128.440366972477
1946,4.0,4400.0,5.0,3.0,525.0,Camp,11931.818181818182
1947,2.0,1132.0,2.0,1.0,89.37,Camp,7894.876325088339
1948,2.0,1030.0,2.0,1.0,50.0,Camp,4854.368932038835
1949,3.0,1639.0,3.0,1.0,98.32,Camp,5998.779743746187
1950,2.0,1092.0,2.0,2.0,44.0,Camp,4029.3040293040294
1951,2.0,1140.0,2.0,1.0,32.92,Camp,2887.719298245614
1952,3.0,1920.0,3.0,2.0,130.0,Camp,6770.833333333333
1953,4.0,1200.0,3.0,0.0,135.0,Camp,11250.0
1954,5.0,1000.0,4.0,3.0,80.0,Camp,8000.0
1955,3.0,1909.0,3.0,2.0,88.0,Camp,4609.743321110529
1956,3.0,2423.0,4.0,3.0,160.0,Camp,6603.38423442014
1957,2.0,997.0,2.0,3.0,53.0,Camp,5315.947843530592
1958,1.0,800.0,1.0,1.0,29.5,Camp,3687.5
1959,4.0,3569.0,4.0,1.0,600.0,Camp,16811.43177360605
1960,2.0,960.0,2.0,3.0,56.0,Camp,5833.333333333333
1961,3.0,1360.0,2.0,1.0,71.0,Camp,5220.588235294118
1962,2.0,900.0,2.0,2.0,45.0,Camp,5000.0
1963,2.0,1100.0,2.0,2.0,47.0,Camp,4272.727272727273
1964,5.0,2400.0,5.0,1.0,408.0,Camp,17000.0
1965,2.0,1251.0,2.0,1.0,46.0,Camp,3677.0583533173462
1966,4.0,1200.0,2.0,1.0,36.0,Camp,3000.0
1967,6.0,1380.0,7.0,2.0,130.0,Camp,9420.289855072464
1968,2.0,1000.0,2.0,1.0,38.0,Camp,3800.0
1969,3.0,1685.0,3.0,2.0,85.0,Chandan Nagar,5044.510385756676
1970,2.0,1040.0,2.0,1.0,75.0,Chandan Nagar,7211.538461538462
1971,2.0,1085.0,2.0,1.0,46.5,Chandan Nagar,4285.714285714285
1972,3.0,1575.0,3.0,2.0,66.39,Chandan Nagar,4215.238095238095
1973,2.0,1300.0,2.0,2.0,65.0,Chandan Nagar,5000.0
1974,2.0,1400.0,2.0,2.0,160.0,Chandan Nagar,11428.57142857143
1975,3.0,1448.0,4.0,0.0,118.0,Chandan Nagar,8149.171270718232
1976,2.0,2031.0,2.0,2.0,200.0,Chandan Nagar,9847.365829640572
1977,3.0,1275.0,3.0,3.0,63.43,Chandan Nagar,4974.901960784314
1978,3.0,1600.0,3.0,2.0,100.0,Chandan Nagar,6250.0
1979,3.0,1260.0,3.0,1.0,49.36,Chandan Nagar,3917.4603174603176
1980,2.0,1111.0,2.0,1.0,50.0,Chandan Nagar,4500.450045004501
1981,2.0,1095.0,2.0,1.0,57.0,Chandan Nagar,5205.479452054795
1982,3.0,2556.0,3.0,2.0,133.0,Chandan Nagar,5203.442879499217
1983,2.0,1700.0,2.0,2.0,76.0,Chandan Nagar,4470.588235294118
1984,3.0,1500.0,2.0,2.0,125.0,Chandan Nagar,8333.333333333334
1985,3.0,1683.0,3.0,1.0,109.0,Chandan Nagar,6476.5300059417705
1986,2.0,1359.0,2.0,1.0,87.0,Chandan Nagar,6401.766004415011
1987,2.0,925.0,2.0,2.0,30.0,Chandan Nagar,3243.2432432432433
1988,2.0,1315.0,2.0,2.0,140.0,Chandan Nagar,10646.38783269962
1989,2.0,980.0,2.0,2.0,35.0,Chandan Nagar,3571.4285714285716
1990,2.0,1457.0,2.0,3.0,60.0,Chandan Nagar,4118.050789293068
1991,4.0,6200.0,4.0,2.0,744.0,Chandan Nagar,12000.0
1992,2.0,1195.0,2.0,2.0,44.0,Chandan Nagar,3682.0083682008367
1993,3.0,1914.0,3.0,3.0,179.0,Chandan Nagar,9352.142110762801
1994,3.0,1852.0,3.0,2.0,125.0,Chandan Nagar,6749.460043196545
1995,2.0,1370.0,2.0,2.0,75.0,Chandan Nagar,5474.4525547445255
1996,3.0,2900.0,3.0,2.0,325.0,Chandan Nagar,11206.896551724138
1997,3.0,1145.0,2.0,2.0,60.0,Chandan Nagar,5240.174672489083
1998,2.0,1200.0,2.0,2.0,200.0,Chandan Nagar,16666.666666666668
1999,2.0,1000.0,2.0,1.0,35.0,Chandan Nagar,3500.0
2000,3.0,2650.0,3.0,2.0,260.0,Chandan Nagar,9811.32075471698
2001,2.0,1000.0,2.0,1.0,53.0,Chandan Nagar,5300.0
2002,3.0,1208.0,3.0,1.0,45.0,Chandan Nagar,3725.1655629139073
2003,2.0,1196.0,2.0,2.0,40.54,Chandan Nagar,3389.632107023411
2004,2.0,1245.0,1.0,3.0,60.0,Chandan Nagar,4819.277108433735
2005,1.0,600.0,1.0,1.0,43.0,Chandan Nagar,7166.666666666667
2006,3.0,1690.0,3.0,2.0,125.0,Chandan Nagar,7396.449704142012
2007,5.0,600.0,6.0,3.0,72.0,Chandan Nagar,12000.0
2008,3.0,2600.0,3.0,2.0,160.0,Chandan Nagar,6153.846153846154
2009,3.0,1700.0,3.0,2.0,200.0,Chandan Nagar,11764.70588235294
2010,2.0,1105.0,2.0,1.0,41.36,Chandan Nagar,3742.9864253393666
2011,2.0,1005.0,2.0,1.0,42.0,Chandan Nagar,4179.104477611941
2012,2.0,1126.0,2.0,1.0,55.0,Chandan Nagar,4884.547069271758
2013,2.0,1210.0,2.0,1.0,55.0,Chandan Nagar,4545.454545454545
2014,3.0,1110.0,3.0,3.0,59.0,Chandan Nagar,5315.315315315315
2015,2.0,1200.0,1.0,1.0,36.0,Chandan Nagar,3000.0
2016,3.0,2289.0,3.0,2.0,260.0,Chandan Nagar,11358.671909130624
2017,3.0,1260.0,2.0,2.0,85.05,Chandan Nagar,6750.0
2018,3.0,2275.0,4.0,2.0,180.0,Chandan Nagar,7912.087912087912
2019,2.0,1250.0,2.0,2.0,82.0,Chandan Nagar,6560.0
2020,9.0,750.0,6.0,3.0,112.0,Chandan Nagar,14933.333333333334
2021,4.0,600.0,4.0,0.0,60.0,Chandan Nagar,10000.0
2022,3.0,1563.0,2.0,2.0,52.0,Chandan Nagar,3326.935380678183
2023,2.0,1255.0,2.0,2.0,74.0,Chandan Nagar,5896.414342629482
2024,2.0,1296.0,2.0,1.0,89.0,Chandan Nagar,6867.283950617284
2025,3.0,1460.0,2.0,3.0,51.1,Chandan Nagar,3500.0
2026,2.0,1200.0,2.0,1.0,54.0,Chandan Nagar,4500.0
2027,2.0,1180.0,2.0,2.0,63.0,Chandan Nagar,5338.983050847458
2028,2.0,940.0,2.0,1.0,40.0,Chandan Nagar,4255.31914893617
2029,3.0,2000.0,3.0,2.0,85.0,Chandan Nagar,4250.0
2030,1.0,550.0,1.0,1.0,27.0,Chandan Nagar,4909.090909090909
2031,2.0,861.0,2.0,0.0,36.5,Chandan Nagar,4239.256678281068
2032,2.0,1000.0,2.0,2.0,50.0,Chandan Nagar,5000.0
2033,2.0,1140.0,2.0,2.0,46.0,Chandan Nagar,4035.0877192982457
2034,3.0,3259.0,3.0,0.0,270.0,Chandan Nagar,8284.749923289353
2035,2.0,1113.0,2.0,1.0,62.0,Chandan Nagar,5570.530098831986
2036,3.0,1777.0,3.0,2.0,100.0,Chandan Nagar,5627.462014631401
2037,5.0,2400.0,5.0,1.0,625.0,Chandan Nagar,26041.666666666668
2038,2.0,945.0,2.0,1.0,47.0,Chandan Nagar,4973.544973544974
2039,5.0,1240.0,5.0,3.0,300.0,Chandan Nagar,24193.548387096773
2040,3.0,1600.0,3.0,3.0,79.0,Chandan Nagar,4937.5
2041,2.0,1240.0,2.0,2.0,41.0,Chandan Nagar,3306.451612903226
2042,3.0,1550.0,2.0,2.0,79.0,Chandan Nagar,5096.774193548387
2043,3.0,1950.0,3.0,2.0,115.0,Chandan Nagar,5897.4358974358975
2044,3.0,1413.0,2.0,2.0,75.0,Chandan Nagar,5307.855626326964
2045,2.0,920.0,2.0,1.0,46.0,Chandan Nagar,5000.0
2046,2.0,1143.0,2.0,1.0,53.0,Chandan Nagar,4636.920384951881
2047,2.0,1152.0,2.0,1.0,90.0,Chandan Nagar,7812.5
2048,2.0,1060.0,2.0,1.0,40.0,Chandan Nagar,3773.5849056603774
2049,2.0,1240.0,2.0,2.0,43.1,Chandan Nagar,3475.8064516129034
2050,2.0,1000.0,2.0,1.0,45.0,Chandan Nagar,4500.0
2051,4.0,2790.0,4.0,3.0,198.0,Chandan Nagar,7096.774193548387
2052,3.0,1450.0,3.0,0.0,100.0,Chandan Nagar,6896.551724137931
2053,3.0,2357.0,3.0,2.0,135.0,Chandan Nagar,5727.619855748833
2054,1.0,700.0,1.0,0.0,38.0,Chandan Nagar,5428.571428571428
2055,4.0,2400.0,3.0,2.0,370.0,Chandan Nagar,15416.666666666666
2056,3.0,1721.0,3.0,3.0,80.86,Chandan Nagar,4698.4311446833235
2057,2.0,975.0,2.0,1.0,65.0,Chandan Nagar,6666.666666666667
2058,2.0,1134.0,2.0,2.0,45.0,Chandan Nagar,3968.253968253968
2059,2.0,1175.0,2.0,2.0,73.5,Chandan Nagar,6255.31914893617
2060,2.0,1405.0,2.0,2.0,70.0,Chandan Nagar,4982.20640569395
2061,2.0,1160.0,2.0,2.0,39.0,Chandan Nagar,3362.0689655172414
2062,2.0,1200.0,2.0,2.0,38.0,Chandan Nagar,3166.6666666666665
2063,3.0,720.0,2.0,1.0,32.0,Chandan Nagar,4444.444444444444
2064,3.0,1305.0,2.0,1.0,45.68,Chandan Nagar,3500.383141762452
2065,2.0,1040.0,2.0,2.0,36.4,Chandan Nagar,3500.0
2066,3.0,1300.0,3.0,2.0,42.25,Chandan Nagar,3250.0
2067,2.0,985.0,2.0,1.0,50.17,Chandan Nagar,5093.401015228426
2068,3.0,1850.0,3.0,2.0,120.0,Chandan Nagar,6486.486486486487
2069,2.0,1180.0,2.0,2.0,58.0,Chandan Nagar,4915.254237288135
2070,3.0,1520.0,2.0,3.0,80.0,Chandan Nagar,5263.1578947368425
2071,2.0,1244.0,2.0,1.0,55.0,Chandan Nagar,4421.221864951768
2072,2.0,1170.0,2.0,2.0,44.0,Chandan Nagar,3760.6837606837607
2073,3.0,1550.0,2.0,2.0,73.5,Chandan Nagar,4741.935483870968
2074,4.0,1800.0,4.0,3.0,178.0,Chandan Nagar,9888.888888888889
2075,2.0,1270.0,2.0,2.0,78.0,Chandan Nagar,6141.7322834645665
2076,3.0,1600.0,3.0,3.0,69.0,Chandan Nagar,4312.5
2077,2.0,1200.0,2.0,2.0,42.0,Chandan Nagar,3500.0
2078,4.0,1200.0,4.0,2.0,100.0,Chandan Nagar,8333.333333333334
2079,2.0,1255.0,2.0,2.0,52.76,Chandan Nagar,4203.98406374502
2080,3.0,1681.0,3.0,3.0,69.0,Chandan Nagar,4104.699583581201
2081,2.0,1110.0,2.0,2.0,52.0,Chandan Nagar,4684.684684684685
2082,2.0,1160.0,2.0,1.0,130.0,Chandan Nagar,11206.896551724138
2083,3.0,1755.0,3.0,2.0,130.0,Chandan Nagar,7407.407407407408
2084,2.0,883.0,2.0,1.0,49.0,Chandan Nagar,5549.263873159683
2085,1.0,600.0,1.0,1.0,30.0,Chandan Nagar,5000.0
2086,2.0,1050.0,2.0,2.0,46.0,Chandan Nagar,4380.952380952381
2087,3.0,1545.0,2.0,1.0,58.0,Chandan Nagar,3754.045307443366
2088,3.0,1655.0,3.0,2.0,155.0,Chandan Nagar,9365.558912386707
2089,3.0,1571.0,3.0,2.0,105.0,Chandan Nagar,6683.64099299809
2090,4.0,1740.0,4.0,3.0,175.0,Chandan Nagar,10057.471264367816
2091,1.0,460.0,1.0,1.0,21.0,Chandan Nagar,4565.217391304348
2092,1.0,650.0,1.0,1.0,26.0,Chandan Nagar,4000.0
2093,4.0,612.0,3.0,0.0,47.0,Chandan Nagar,7679.738562091503
2094,3.0,1709.0,3.0,2.0,150.0,Chandan Nagar,8777.062609713283
2095,2.0,1260.0,2.0,3.0,100.0,Chandan Nagar,7936.507936507936
2096,3.0,1586.0,3.0,1.0,100.0,Chandan Nagar,6305.170239596469
2097,2.0,1200.0,2.0,1.0,65.0,Dapodi,5416.666666666667
2098,2.0,1128.0,2.0,2.0,40.0,Dapodi,3546.099290780142
2099,3.0,1082.0,2.0,1.0,55.0,Dapodi,5083.179297597043
2100,2.0,1200.0,2.0,1.0,45.84,Dapodi,3820.0
2101,2.0,875.0,2.0,1.0,33.0,Dapodi,3771.4285714285716
2102,3.0,2500.0,3.0,2.0,190.0,Dapodi,7600.0
2103,3.0,1820.0,4.0,2.0,95.0,Dapodi,5219.780219780219
2104,4.0,600.0,4.0,2.0,60.0,Dapodi,10000.0
2105,9.0,42000.0,8.0,3.0,175.0,Dapodi,416.6666666666667
2106,3.0,1365.0,3.0,1.0,52.81,Dapodi,3868.864468864469
2107,3.0,1282.0,2.0,1.0,48.72,Dapodi,3800.312012480499
2108,3.0,1850.0,3.0,1.0,168.0,Dapodi,9081.081081081082
2109,2.0,1100.0,2.0,1.0,55.0,Dapodi,5000.0
2110,2.0,1000.0,2.0,1.0,50.0,Dapodi,5000.0
2111,2.0,1300.0,2.0,1.0,67.0,Dapodi,5153.846153846154
2112,3.0,1250.0,3.0,2.0,65.0,Dapodi,5200.0
2113,3.0,1500.0,2.0,1.0,70.0,Dapodi,4666.666666666667
2114,2.0,1148.0,2.0,1.0,59.0,Dapodi,5139.3728222996515
2115,2.0,600.0,2.0,1.0,80.0,Dapodi,13333.333333333334
2116,2.0,1060.0,2.0,1.0,55.0,Dapodi,5188.679245283019
2117,2.0,1000.0,2.0,0.0,52.0,Dapodi,5200.0
2118,2.0,1310.0,2.0,2.0,67.0,Dapodi,5114.503816793893
2119,3.0,1532.0,3.0,2.0,59.75,Dapodi,3900.1305483028723
2120,3.0,1520.0,2.0,2.0,125.0,Dapodi,8223.684210526315
2121,3.0,1180.0,3.0,2.0,48.0,Dapodi,4067.7966101694915
2122,3.0,1300.0,2.0,2.0,60.0,Dapodi,4615.384615384615
2123,2.0,1150.0,2.0,2.0,55.0,Dapodi,4782.608695652174
2124,2.0,1020.0,2.0,2.0,48.45,Dapodi,4750.0
2125,3.0,1680.0,3.0,1.0,112.0,Dapodi,6666.666666666667
2126,2.0,1207.0,2.0,2.0,43.5,Dapodi,3603.976801988401
2127,4.0,2996.0,4.0,3.0,200.0,Dapodi,6675.567423230975
2128,2.0,1320.0,2.0,1.0,160.0,Dapodi,12121.212121212122
2129,1.0,670.0,1.0,1.0,35.0,Dapodi,5223.880597014925
2130,2.0,1115.0,2.0,1.0,65.12,Dapodi,5840.358744394619
2131,4.0,2462.0,6.0,2.0,150.0,Dapodi,6092.607636068237
2132,2.0,1350.0,2.0,2.0,41.0,Dapodi,3037.037037037037
2133,3.0,3010.0,3.0,2.0,200.0,Dapodi,6644.518272425249
2134,2.0,1200.0,2.0,1.0,36.0,Dapodi,3000.0
2135,7.0,2400.0,5.0,1.0,550.0,Dapodi,22916.666666666668
2136,3.0,1600.0,2.0,1.0,65.0,Dapodi,4062.5
2137,3.0,1475.0,3.0,2.0,75.0,Dapodi,5084.745762711865
2138,4.0,3630.0,6.0,1.0,207.0,Dapodi,5702.479338842975
2139,2.0,1006.0,2.0,0.0,44.0,Dapodi,4373.75745526839
2140,2.0,1050.0,2.0,2.0,52.08,Dapodi,4960.0
2141,2.0,1140.0,2.0,1.0,49.27,Dapodi,4321.929824561404
2142,3.0,1680.0,3.0,2.0,72.0,Dapodi,4285.714285714285
2143,5.0,2500.0,3.0,2.0,180.0,Dapodi,7200.0
2144,2.0,1250.0,2.0,2.0,68.0,Dapodi,5440.0
2145,3.0,1910.0,3.0,2.0,161.0,Dapodi,8429.319371727748
2146,7.0,2240.0,4.0,1.0,700.0,Dapodi,31250.0
2147,4.0,4290.0,5.0,3.0,625.0,Dapodi,14568.764568764569
2148,1.0,600.0,2.0,1.0,35.0,Dapodi,5833.333333333333
2149,2.0,1100.0,2.0,1.0,38.45,Dapodi,3495.454545454546
2150,4.0,3750.0,6.0,3.0,290.0,Dapodi,7733.333333333333
2151,3.0,1739.0,3.0,1.0,116.0,Dapodi,6670.500287521564
2152,2.0,1000.0,2.0,1.0,60.0,Dapodi,6000.0
2153,3.0,1540.0,2.0,0.0,40.0,Dapodi,2597.4025974025976
2154,3.0,2476.0,3.0,3.0,337.0,Dapodi,13610.662358642972
2155,2.0,1000.0,2.0,1.0,60.0,Dapodi,6000.0
2156,1.0,1200.0,1.0,1.0,125.0,Dapodi,10416.666666666666
2157,3.0,1445.0,3.0,1.0,86.56,Dapodi,5990.311418685121
2158,3.0,1250.0,2.0,2.0,42.5,Dapodi,3400.0
2159,2.0,920.0,2.0,2.0,33.0,Dapodi,3586.9565217391305
2160,3.0,1820.0,3.0,2.0,85.5,Dapodi,4697.802197802198
2161,7.0,2800.0,6.0,1.0,110.0,Dapodi,3928.5714285714284
2162,3.0,1762.0,3.0,2.0,133.0,Dapodi,7548.240635641317
2163,3.0,1858.0,3.0,1.0,123.0,Dapodi,6620.021528525296
2164,3.0,2275.0,3.0,3.0,285.0,Dapodi,12527.472527472528
2165,3.0,1350.0,3.0,3.0,78.3,Dapodi,5800.0
2166,3.0,1500.0,3.0,1.0,121.0,Dapodi,8066.666666666667
2167,2.0,1080.0,2.0,2.0,60.0,Dapodi,5555.555555555556
2168,2.0,1306.0,2.0,2.0,44.17,Dapodi,3382.08269525268
2169,2.0,1275.0,2.0,3.0,69.0,Dapodi,5411.764705882353
2170,4.0,600.0,4.0,2.0,80.0,Dapodi,13333.333333333334
2171,3.0,1315.0,2.0,2.0,60.0,Dapodi,4562.737642585551
2172,3.0,1476.0,3.0,1.0,95.0,Dapodi,6436.314363143631
2173,2.0,1250.0,2.0,2.0,85.0,Dapodi,6800.0
2174,9.0,1200.0,9.0,3.0,120.0,Dapodi,10000.0
2175,2.0,1600.0,2.0,0.0,115.0,Dapodi,7187.5
2176,2.0,1120.0,2.0,2.0,37.97,Dapodi,3390.1785714285716
2177,3.0,1225.0,3.0,0.0,45.03,Dapodi,3675.918367346939
2178,6.0,1200.0,4.0,2.0,225.0,Dapodi,18750.0
2179,2.0,1247.0,2.0,1.0,47.39,Dapodi,3800.3207698476344
2180,3.0,1890.0,3.0,2.0,109.0,Dapodi,5767.195767195767
2181,2.0,1316.0,2.0,3.0,55.5,Dapodi,4217.325227963526
2182,2.0,1080.0,2.0,1.0,37.8,Dapodi,3499.9999999999995
2183,5.0,3680.0,4.0,2.0,440.0,Dapodi,11956.521739130434
2184,3.0,1847.0,3.0,2.0,105.0,Dapodi,5684.89442338928
2185,3.0,1476.0,3.0,0.0,105.0,Dapodi,7113.821138211382
2186,2.0,1116.0,2.0,1.0,51.91,Dapodi,4651.433691756272
2187,6.0,2400.0,4.0,1.0,600.0,Dapodi,25000.0
